iter,ID,ID-SO,GT_ID,GT ,#F,#RES,#M,RC,PR,F3,OUT
1,M2,,150,"['bi3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,151,"['bi3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,152,"['bi3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,153,"['ki1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,154,"['ki1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,155,"['ki1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,156,"['bi4', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,157,"['bi4', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,158,"['bi4', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,162,"['ki1', 'lr']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,164,"['batch_size', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,165,"['batch_size', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,166,"['batch_size', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,167,"['batch_size', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,168,"['batch_size', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,169,"['epochs', 'ki1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,170,"['epochs', 'ki1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,180,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,181,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,182,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,183,"['ki1', 'layer1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,184,"['ki1', 'layer1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,185,"['ki1', 'unit1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,186,"['ki1', 'unit1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,188,"['act1', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,193,"['act3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,197,"['act4', 'ki1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,198,"['act4', 'ki1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,199,"['bi1', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,200,"['bi1', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,201,"['bi1', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,202,"['ki1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,203,"['ki1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,204,"['ki1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,205,"['bi2', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,206,"['bi2', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,207,"['bi2', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,208,"['ki1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,209,"['ki1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,210,"['ki1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,211,"['bi3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,212,"['bi3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,213,"['bi3', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,214,"['ki1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,215,"['ki1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,216,"['ki1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,217,"['bi4', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,218,"['bi4', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,219,"['bi4', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,223,"['ki1', 'lr']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,226,"['batch_size', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,227,"['batch_size', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,228,"['batch_size', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,229,"['batch_size', 'ki1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,230,"['epochs', 'ki1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,231,"['epochs', 'ki1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,234,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,241,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,242,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,243,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,244,"['ki1', 'layer1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,245,"['ki1', 'layer1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,246,"['ki1', 'unit1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,247,"['ki1', 'unit1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,254,"['act3', 'bi1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,255,"['act3', 'bi1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,258,"['act4', 'bi1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,259,"['act4', 'bi1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,260,"['bi1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,261,"['bi1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,262,"['bi1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,263,"['bi1', 'bi2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,264,"['bi1', 'bi2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,265,"['bi1', 'bi2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,266,"['bi1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,267,"['bi1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,268,"['bi1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,269,"['bi1', 'bi3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,270,"['bi1', 'bi3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,271,"['bi1', 'bi3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,272,"['bi1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,273,"['bi1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,274,"['bi1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,275,"['bi1', 'bi4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,276,"['bi1', 'bi4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,277,"['bi1', 'bi4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,284,"['batch_size', 'bi1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,285,"['batch_size', 'bi1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,286,"['batch_size', 'bi1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,287,"['batch_size', 'bi1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,288,"['bi1', 'epochs']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,299,"['bi1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,300,"['bi1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,301,"['bi1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,303,"['bi1', 'layer1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,304,"['bi1', 'unit1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,316,"['act4', 'bi1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,317,"['act4', 'bi1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,318,"['bi1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,319,"['bi1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,320,"['bi1', 'ki2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,322,"['bi1', 'bi2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,323,"['bi1', 'bi2']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,324,"['bi1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,325,"['bi1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,326,"['bi1', 'ki3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,327,"['bi1', 'bi3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,328,"['bi1', 'bi3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,329,"['bi1', 'bi3']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,330,"['bi1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,331,"['bi1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,332,"['bi1', 'ki4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,333,"['bi1', 'bi4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,334,"['bi1', 'bi4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,335,"['bi1', 'bi4']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,342,"['batch_size', 'bi1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,343,"['batch_size', 'bi1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,344,"['batch_size', 'bi1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,345,"['batch_size', 'bi1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,346,"['bi1', 'epochs']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,347,"['bi1', 'epochs']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,357,"['bi1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,358,"['bi1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,359,"['bi1', 'loss']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,361,"['bi1', 'layer1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,362,"['bi1', 'unit1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,364,"['act1', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,365,"['act1', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,366,"['act1', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,370,"['act3', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,371,"['act3', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,374,"['act4', 'epochs', 'ki1']",3,3,2,0.67,0.67,0.67,"['act4', 'lr', 'epochs']"
1,M2,,375,"['act4', 'epochs', 'ki1']",3,3,2,0.67,0.67,0.67,"['act4', 'lr', 'epochs']"
1,M2,,376,"['bi1', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,377,"['bi1', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,378,"['bi1', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,379,"['epochs', 'ki1', 'ki2']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,380,"['epochs', 'ki1', 'ki2']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,381,"['epochs', 'ki1', 'ki2']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,382,"['bi2', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,383,"['bi2', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,384,"['bi2', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,385,"['epochs', 'ki1', 'ki3']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,386,"['epochs', 'ki1', 'ki3']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,387,"['epochs', 'ki1', 'ki3']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,388,"['bi3', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,389,"['bi3', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,390,"['bi3', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,391,"['epochs', 'ki1', 'ki4']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,392,"['epochs', 'ki1', 'ki4']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,393,"['epochs', 'ki1', 'ki4']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,394,"['bi4', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,395,"['bi4', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,396,"['bi4', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,400,"['epochs', 'ki1', 'lr']",3,3,2,0.67,0.67,0.67,"['act4', 'lr', 'epochs']"
1,M2,,401,"['epochs', 'ki1', 'lr']",3,3,2,0.67,0.67,0.67,"['act4', 'lr', 'epochs']"
1,M2,,403,"['batch_size', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,404,"['batch_size', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,405,"['batch_size', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,406,"['batch_size', 'epochs', 'ki1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,407,"['epochs', 'ki1']",2,3,1,0.5,0.33,0.48,"['act4', 'lr', 'epochs']"
1,M2,,408,"['epochs', 'ki1', 'loss']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,410,"['epochs', 'ki1', 'loss']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,411,"['epochs', 'ki1', 'loss']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,412,"['epochs', 'ki1', 'loss']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,413,"['epochs', 'ki1', 'loss']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,414,"['epochs', 'ki1', 'loss']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,415,"['epochs', 'ki1', 'loss']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,417,"['epochs', 'ki1', 'loss']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,418,"['epochs', 'ki1', 'loss']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,419,"['epochs', 'ki1', 'loss']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,420,"['epochs', 'ki1', 'layer1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,421,"['epochs', 'ki1', 'layer1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,422,"['epochs', 'ki1', 'unit1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,423,"['epochs', 'ki1', 'unit1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,424,"['act1', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,425,"['act1', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,426,"['act1', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,429,"['act2', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,430,"['act3', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,431,"['act3', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,434,"['act4', 'ki1', 'unit1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,435,"['act4', 'ki1', 'unit1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,436,"['bi1', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,437,"['bi1', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,438,"['bi1', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,439,"['ki1', 'ki2', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,440,"['ki1', 'ki2', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,441,"['ki1', 'ki2', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,442,"['bi2', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,443,"['bi2', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,444,"['bi2', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,445,"['ki1', 'ki3', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,446,"['ki1', 'ki3', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,447,"['ki1', 'ki3', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,448,"['bi3', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,449,"['bi3', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,450,"['bi3', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,451,"['ki1', 'ki4', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,452,"['ki1', 'ki4', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,453,"['ki1', 'ki4', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,454,"['bi4', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,455,"['bi4', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,456,"['bi4', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,460,"['ki1', 'lr', 'unit1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,461,"['ki1', 'lr', 'unit1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,462,"['batch_size', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,463,"['batch_size', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,464,"['batch_size', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,465,"['batch_size', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,466,"['batch_size', 'ki1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,467,"['epochs', 'ki1', 'unit1']",3,3,1,0.33,0.33,0.33,"['act4', 'lr', 'epochs']"
1,M2,,468,"['ki1', 'loss', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,470,"['ki1', 'loss', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,471,"['ki1', 'loss', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,472,"['ki1', 'loss', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,473,"['ki1', 'loss', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,474,"['ki1', 'loss', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,475,"['ki1', 'loss', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,477,"['ki1', 'loss', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,478,"['ki1', 'loss', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,479,"['ki1', 'loss', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,480,"['ki1', 'layer1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,481,"['ki1', 'layer1', 'unit1']",3,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
1,M2,,482,"['ki1', 'unit1']",2,3,0,0.0,0.0,0,"['act4', 'lr', 'epochs']"
2,R2,,38,['loss'],1,3,0,0.0,0.0,0,"['act2', 'epochs', 'batch_size']"
2,R2,,7,['act2'],1,3,1,1.0,0.33,0.83,"['act2', 'epochs', 'batch_size']"
2,R2,,6,['act2'],1,3,1,1.0,0.33,0.83,"['act2', 'epochs', 'batch_size']"
2,R2,,46,"['act1', 'loss']",2,3,0,0.0,0.0,0,"['act2', 'epochs', 'batch_size']"
2,R2,,50,"['act2', 'loss']",2,3,1,0.5,0.33,0.48,"['act2', 'epochs', 'batch_size']"
2,R2,,53,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act2', 'epochs', 'batch_size']"
2,R2,,54,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act2', 'epochs', 'batch_size']"
2,R2,,55,"['ki1', 'loss']",2,3,0,0.0,0.0,0,"['act2', 'epochs', 'batch_size']"
2,R2,,56,"['bi1', 'loss']",2,3,0,0.0,0.0,0,"['act2', 'epochs', 'batch_size']"
2,R2,,57,"['bi1', 'loss']",2,3,0,0.0,0.0,0,"['act2', 'epochs', 'batch_size']"
2,R2,,58,"['bi1', 'loss']",2,3,0,0.0,0.0,0,"['act2', 'epochs', 'batch_size']"
2,R2,,59,"['ki2', 'loss']",2,3,0,0.0,0.0,0,"['act2', 'epochs', 'batch_size']"
2,R2,,60,"['ki2', 'loss']",2,3,0,0.0,0.0,0,"['act2', 'epochs', 'batch_size']"
2,R2,,61,"['ki2', 'loss']",2,3,0,0.0,0.0,0,"['act2', 'epochs', 'batch_size']"
2,R2,,62,"['bi2', 'loss']",2,3,0,0.0,0.0,0,"['act2', 'epochs', 'batch_size']"
2,R2,,63,"['bi2', 'loss']",2,3,0,0.0,0.0,0,"['act2', 'epochs', 'batch_size']"
